,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,list
56,1404575107691974656,1404173706235191298,2021-06-15 06:02:56 SE Asia Standard Time,2021-06-15,06:02:56,700,1275955643258753024,majiktouched,Midas,,@AVANTGARDlSM SQUISH.  Rest in peace sir.,en,[],[],[],1,0,0,[],[],https://twitter.com/MajikTouched/status/1404575107691974656,False,,0,,,,,,,,"{'screen_name': 'AVANTGARDlSM', 'name': 'ᴍᴀᴠᴇʀɪᴄᴋ', 'id': '1393733787834634243'}]",,,,,AVANTGARDlSM
64,1404574700303392769,1404573612443537410,2021-06-15 06:01:18 SE Asia Standard Time,2021-06-15,06:01:18,700,1291546263242936321,moetz_04,han¡ ; Rest In Peace.,,@convomf Baru bangun,in,[],[],[],0,0,0,[],[],https://twitter.com/Moetz_04/status/1404574700303392769,False,,0,,,,,,,,"{'screen_name': 'convomf', 'name': '💙 dilarang kirim video‼️', 'id': '1314975287294083073'}]",,,,,convomf
65,1404574558804492288,1403636347680825346,2021-06-15 06:00:45 SE Asia Standard Time,2021-06-15,06:00:45,700,1110730997098823687,stephan34886025,Stephanie Anthony,,@cnnbrk Rest in peace to the victims. I,en,[],[],[],0,0,0,[],[],https://twitter.com/Stephan34886025/status/1404574558804492288,False,,0,,,,,,,,"{'screen_name': 'cnnbrk', 'name': 'CNN Breaking News', 'id': '428333'}]",,,,,cnnbrk
67,1404574517175865351,1404570595031863298,2021-06-15 06:00:35 SE Asia Standard Time,2021-06-15,06:00:35,700,1291546263242936321,moetz_04,han¡ ; Rest In Peace.,,@bertanyarl Mau banget🙏🏼,in,[],[],[],0,0,0,[],[],https://twitter.com/Moetz_04/status/1404574517175865351,False,,0,,,,,,,,"{'screen_name': 'bertanyarl', 'name': 'ON ┆ JANGAN REPLY OOT', 'id': '740913957293068289'}]",,,,,bertanyarl
68,1404574437781819392,1404545606421336065,2021-06-15 06:00:16 SE Asia Standard Time,2021-06-15,06:00:16,700,1232847692432166912,boafae,!Eli! | Rest in peace Kentaro Miura.,,@Zeasy7 thank u so much,en,[],[],[],0,0,0,[],[],https://twitter.com/boafae/status/1404574437781819392,False,,0,,,,,,,,"{'screen_name': 'Zeasy7', 'name': 'Zeasy', 'id': '1224231356542201857'}]",,,,,Zeasy7
69,1404574424607727618,1404446332123811845,2021-06-15 06:00:13 SE Asia Standard Time,2021-06-15,06:00:13,700,2780804739,the_mardood,Mardood-Rest in Peace Miura-,,@ELDENRING True it do be like that,en,[],[],[],0,0,0,[],[],https://twitter.com/the_mardood/status/1404574424607727618,False,,0,,,,,,,,"{'screen_name': 'ELDENRING', 'name': 'ELDEN RING', 'id': '1135707841879085059'}]",,,,,ELDENRING
72,1404574243346595846,1404571888421150725,2021-06-15 05:59:29 SE Asia Standard Time,2021-06-15,05:59:29,700,4196714413,realnicoforreal,Nicolás Macri,,"@RepTerriSewell I’m wishing you the best during this tragic and difficult time, Representative Sewell… may you find a way forward, and may she rest in peace 😢",en,[],[],[],0,0,0,[],[],https://twitter.com/RealNicoForReal/status/1404574243346595846,False,,0,,,,,,,,"{'screen_name': 'RepTerriSewell', 'name': 'Rep. Terri A. Sewell', 'id': '381152398'}]",,,,,RepTerriSewell
74,1404573957102129156,1404424189700882433,2021-06-15 05:58:21 SE Asia Standard Time,2021-06-15,05:58:21,700,992864143156875264,jakejonesing,𝕵𝖆𝕶𝖊 𝕵𝖔𝖓𝖊𝖘,,"@thedirbivore REST IN PEACE TO A COOL ASS MOM ⭐️ She’s watchin over us bud, you especially 💙👼🏻",en,[],[],[],0,0,0,[],[],https://twitter.com/JakeJonesing/status/1404573957102129156,False,,0,,,,,,,,"{'screen_name': 'thedirbivore', 'name': 'David Birby', 'id': '733011480698839040'}]",,,,,thedirbivore
77,1404573729112350721,1404571273691340803,2021-06-15 05:57:27 SE Asia Standard Time,2021-06-15,05:57:27,700,895982704084365312,alabamarules73,Christina De Winters,,@DraftDiamonds @TideRecruits101 So sad Rest In Peace,en,[],[],[],0,0,0,[],[],https://twitter.com/Alabamarules73/status/1404573729112350721,False,,0,,,,,,,,"{'screen_name': 'DraftDiamonds', 'name': 'NFL Draft Diamonds', 'id': '1563005659'}, {'screen_name': 'TideRecruits101', 'name': '#BuiltByBama', 'id': '752355378'}]",,,,,DraftDiamonds
77,1404573729112350721,1404571273691340803,2021-06-15 05:57:27 SE Asia Standard Time,2021-06-15,05:57:27,700,895982704084365312,alabamarules73,Christina De Winters,,@DraftDiamonds @TideRecruits101 So sad Rest In Peace,en,[],[],[],0,0,0,[],[],https://twitter.com/Alabamarules73/status/1404573729112350721,False,,0,,,,,,,,"{'screen_name': 'DraftDiamonds', 'name': 'NFL Draft Diamonds', 'id': '1563005659'}, {'screen_name': 'TideRecruits101', 'name': '#BuiltByBama', 'id': '752355378'}]",,,,,TideRecruits101
81,1404573248973594626,1404092573531004928,2021-06-15 05:55:32 SE Asia Standard Time,2021-06-15,05:55:32,700,1057335812084371457,ellenasleson,Ellen Asleson,,"@backlotsfilm I had the good fortune to meet her at a book signing in the early 90’s. A very kind woman, who was SO proud of her father. Rest In Peace.",en,[],[],[],0,0,0,[],[],https://twitter.com/EllenAsleson/status/1404573248973594626,False,,0,,,,,,,,"{'screen_name': 'backlotsfilm', 'name': 'Lara Gabrielle', 'id': '267820436'}]",,,,,backlotsfilm
82,1404573246813470721,1404447715338211331,2021-06-15 05:55:32 SE Asia Standard Time,2021-06-15,05:55:32,700,948636721,camillerudolf,Camille Rudolf,,"@TorontoStar @wendygillis God will get justice, may they rest in peace.",en,[],[],[],0,0,0,[],[],https://twitter.com/CamilleRudolf/status/1404573246813470721,False,,0,,,,,,,,"{'screen_name': 'TorontoStar', 'name': 'Toronto Star', 'id': '12848262'}, {'screen_name': 'wendygillis', 'name': 'Wendy Gillis', 'id': '91170157'}]",,,,,TorontoStar
82,1404573246813470721,1404447715338211331,2021-06-15 05:55:32 SE Asia Standard Time,2021-06-15,05:55:32,700,948636721,camillerudolf,Camille Rudolf,,"@TorontoStar @wendygillis God will get justice, may they rest in peace.",en,[],[],[],0,0,0,[],[],https://twitter.com/CamilleRudolf/status/1404573246813470721,False,,0,,,,,,,,"{'screen_name': 'TorontoStar', 'name': 'Toronto Star', 'id': '12848262'}, {'screen_name': 'wendygillis', 'name': 'Wendy Gillis', 'id': '91170157'}]",,,,,wendygillis
83,1404573241465782273,1404416147144024072,2021-06-15 05:55:31 SE Asia Standard Time,2021-06-15,05:55:31,700,1365665399145136131,vlemaline,Lemaline Victor,,@BreakingNewsKE @CapitalFMKenya Rest in peace Legend,en,[],[],[],0,0,0,[],[],https://twitter.com/VLemaline/status/1404573241465782273,False,,0,,,,,,,,"{'screen_name': 'BreakingNewsKE', 'name': 'CapitalFM Breaking News', 'id': '871893528'}, {'screen_name': 'CapitalFMKenya', 'name': 'Capital FM Kenya', 'id': '92731878'}]",,,,,BreakingNewsKE
83,1404573241465782273,1404416147144024072,2021-06-15 05:55:31 SE Asia Standard Time,2021-06-15,05:55:31,700,1365665399145136131,vlemaline,Lemaline Victor,,@BreakingNewsKE @CapitalFMKenya Rest in peace Legend,en,[],[],[],0,0,0,[],[],https://twitter.com/VLemaline/status/1404573241465782273,False,,0,,,,,,,,"{'screen_name': 'BreakingNewsKE', 'name': 'CapitalFM Breaking News', 'id': '871893528'}, {'screen_name': 'CapitalFMKenya', 'name': 'Capital FM Kenya', 'id': '92731878'}]",,,,,CapitalFMKenya
84,1404572983008632837,1404018537862152196,2021-06-15 05:54:29 SE Asia Standard Time,2021-06-15,05:54:29,700,4059289155,inionroisin,Daughter of Róisín,,"@everymangirl @IseultOfErin @BornWithOvaries @medusaisdone @BellaLy41066561 @FemmeLoves @EbonyDawnMarsh I've no problem with transpeople. Transpeople still need to be aware of their own biology,&amp; accept their biology is relevant in relation to others. You think feelings &amp; validation matter more than the safety &amp; peace of others. You need to accept that the rest of the world exists",en,[],[],[],0,0,2,[],[],https://twitter.com/InionRoisin/status/1404572983008632837,False,,0,,,,,,,,"{'screen_name': 'everymangirl', 'name': 'Paper Librarian', 'id': '17762049'}, {'screen_name': 'BornWithOvaries', 'name': 'Women Are People, Not A Gender \U0001f7e5🕸️♑🇺🇸', 'id': '1343437011554852865'}, {'screen_name': 'medusaisdone', 'name': 'Medusaisdone \U0001f7e5', 'id': '1215732854551957506'}, {'screen_name': 'BellaLy41066561', 'name': '𝑩𝒆𝒍𝒍𝒂 🕊️', 'id': '1376841867514548224'}, {'screen_name': 'FemmeLoves', 'name': 'Femme Loves💜\U0001f90d💚', 'id': '1239526987040989187'}, {'screen_name': 'EbonyDawnMarsh', 'name': 'Ebony Dawn 🏴\U000e0067\U000e0062\U000e0073\U000e0063\U000e0074\U000e007f🎗 ♀️ 💜\U0001f90d💚', 'id': '271916022'}]",,,,,everymangirl
84,1404572983008632837,1404018537862152196,2021-06-15 05:54:29 SE Asia Standard Time,2021-06-15,05:54:29,700,4059289155,inionroisin,Daughter of Róisín,,"@everymangirl @IseultOfErin @BornWithOvaries @medusaisdone @BellaLy41066561 @FemmeLoves @EbonyDawnMarsh I've no problem with transpeople. Transpeople still need to be aware of their own biology,&amp; accept their biology is relevant in relation to others. You think feelings &amp; validation matter more than the safety &amp; peace of others. You need to accept that the rest of the world exists",en,[],[],[],0,0,2,[],[],https://twitter.com/InionRoisin/status/1404572983008632837,False,,0,,,,,,,,"{'screen_name': 'everymangirl', 'name': 'Paper Librarian', 'id': '17762049'}, {'screen_name': 'BornWithOvaries', 'name': 'Women Are People, Not A Gender \U0001f7e5🕸️♑🇺🇸', 'id': '1343437011554852865'}, {'screen_name': 'medusaisdone', 'name': 'Medusaisdone \U0001f7e5', 'id': '1215732854551957506'}, {'screen_name': 'BellaLy41066561', 'name': '𝑩𝒆𝒍𝒍𝒂 🕊️', 'id': '1376841867514548224'}, {'screen_name': 'FemmeLoves', 'name': 'Femme Loves💜\U0001f90d💚', 'id': '1239526987040989187'}, {'screen_name': 'EbonyDawnMarsh', 'name': 'Ebony Dawn 🏴\U000e0067\U000e0062\U000e0073\U000e0063\U000e0074\U000e007f🎗 ♀️ 💜\U0001f90d💚', 'id': '271916022'}]",,,,,BornWithOvaries
84,1404572983008632837,1404018537862152196,2021-06-15 05:54:29 SE Asia Standard Time,2021-06-15,05:54:29,700,4059289155,inionroisin,Daughter of Róisín,,"@everymangirl @IseultOfErin @BornWithOvaries @medusaisdone @BellaLy41066561 @FemmeLoves @EbonyDawnMarsh I've no problem with transpeople. Transpeople still need to be aware of their own biology,&amp; accept their biology is relevant in relation to others. You think feelings &amp; validation matter more than the safety &amp; peace of others. You need to accept that the rest of the world exists",en,[],[],[],0,0,2,[],[],https://twitter.com/InionRoisin/status/1404572983008632837,False,,0,,,,,,,,"{'screen_name': 'everymangirl', 'name': 'Paper Librarian', 'id': '17762049'}, {'screen_name': 'BornWithOvaries', 'name': 'Women Are People, Not A Gender \U0001f7e5🕸️♑🇺🇸', 'id': '1343437011554852865'}, {'screen_name': 'medusaisdone', 'name': 'Medusaisdone \U0001f7e5', 'id': '1215732854551957506'}, {'screen_name': 'BellaLy41066561', 'name': '𝑩𝒆𝒍𝒍𝒂 🕊️', 'id': '1376841867514548224'}, {'screen_name': 'FemmeLoves', 'name': 'Femme Loves💜\U0001f90d💚', 'id': '1239526987040989187'}, {'screen_name': 'EbonyDawnMarsh', 'name': 'Ebony Dawn 🏴\U000e0067\U000e0062\U000e0073\U000e0063\U000e0074\U000e007f🎗 ♀️ 💜\U0001f90d💚', 'id': '271916022'}]",,,,,medusaisdone
84,1404572983008632837,1404018537862152196,2021-06-15 05:54:29 SE Asia Standard Time,2021-06-15,05:54:29,700,4059289155,inionroisin,Daughter of Róisín,,"@everymangirl @IseultOfErin @BornWithOvaries @medusaisdone @BellaLy41066561 @FemmeLoves @EbonyDawnMarsh I've no problem with transpeople. Transpeople still need to be aware of their own biology,&amp; accept their biology is relevant in relation to others. You think feelings &amp; validation matter more than the safety &amp; peace of others. You need to accept that the rest of the world exists",en,[],[],[],0,0,2,[],[],https://twitter.com/InionRoisin/status/1404572983008632837,False,,0,,,,,,,,"{'screen_name': 'everymangirl', 'name': 'Paper Librarian', 'id': '17762049'}, {'screen_name': 'BornWithOvaries', 'name': 'Women Are People, Not A Gender \U0001f7e5🕸️♑🇺🇸', 'id': '1343437011554852865'}, {'screen_name': 'medusaisdone', 'name': 'Medusaisdone \U0001f7e5', 'id': '1215732854551957506'}, {'screen_name': 'BellaLy41066561', 'name': '𝑩𝒆𝒍𝒍𝒂 🕊️', 'id': '1376841867514548224'}, {'screen_name': 'FemmeLoves', 'name': 'Femme Loves💜\U0001f90d💚', 'id': '1239526987040989187'}, {'screen_name': 'EbonyDawnMarsh', 'name': 'Ebony Dawn 🏴\U000e0067\U000e0062\U000e0073\U000e0063\U000e0074\U000e007f🎗 ♀️ 💜\U0001f90d💚', 'id': '271916022'}]",,,,,BellaLy41066561
84,1404572983008632837,1404018537862152196,2021-06-15 05:54:29 SE Asia Standard Time,2021-06-15,05:54:29,700,4059289155,inionroisin,Daughter of Róisín,,"@everymangirl @IseultOfErin @BornWithOvaries @medusaisdone @BellaLy41066561 @FemmeLoves @EbonyDawnMarsh I've no problem with transpeople. Transpeople still need to be aware of their own biology,&amp; accept their biology is relevant in relation to others. You think feelings &amp; validation matter more than the safety &amp; peace of others. You need to accept that the rest of the world exists",en,[],[],[],0,0,2,[],[],https://twitter.com/InionRoisin/status/1404572983008632837,False,,0,,,,,,,,"{'screen_name': 'everymangirl', 'name': 'Paper Librarian', 'id': '17762049'}, {'screen_name': 'BornWithOvaries', 'name': 'Women Are People, Not A Gender \U0001f7e5🕸️♑🇺🇸', 'id': '1343437011554852865'}, {'screen_name': 'medusaisdone', 'name': 'Medusaisdone \U0001f7e5', 'id': '1215732854551957506'}, {'screen_name': 'BellaLy41066561', 'name': '𝑩𝒆𝒍𝒍𝒂 🕊️', 'id': '1376841867514548224'}, {'screen_name': 'FemmeLoves', 'name': 'Femme Loves💜\U0001f90d💚', 'id': '1239526987040989187'}, {'screen_name': 'EbonyDawnMarsh', 'name': 'Ebony Dawn 🏴\U000e0067\U000e0062\U000e0073\U000e0063\U000e0074\U000e007f🎗 ♀️ 💜\U0001f90d💚', 'id': '271916022'}]",,,,,FemmeLoves
84,1404572983008632837,1404018537862152196,2021-06-15 05:54:29 SE Asia Standard Time,2021-06-15,05:54:29,700,4059289155,inionroisin,Daughter of Róisín,,"@everymangirl @IseultOfErin @BornWithOvaries @medusaisdone @BellaLy41066561 @FemmeLoves @EbonyDawnMarsh I've no problem with transpeople. Transpeople still need to be aware of their own biology,&amp; accept their biology is relevant in relation to others. You think feelings &amp; validation matter more than the safety &amp; peace of others. You need to accept that the rest of the world exists",en,[],[],[],0,0,2,[],[],https://twitter.com/InionRoisin/status/1404572983008632837,False,,0,,,,,,,,"{'screen_name': 'everymangirl', 'name': 'Paper Librarian', 'id': '17762049'}, {'screen_name': 'BornWithOvaries', 'name': 'Women Are People, Not A Gender \U0001f7e5🕸️♑🇺🇸', 'id': '1343437011554852865'}, {'screen_name': 'medusaisdone', 'name': 'Medusaisdone \U0001f7e5', 'id': '1215732854551957506'}, {'screen_name': 'BellaLy41066561', 'name': '𝑩𝒆𝒍𝒍𝒂 🕊️', 'id': '1376841867514548224'}, {'screen_name': 'FemmeLoves', 'name': 'Femme Loves💜\U0001f90d💚', 'id': '1239526987040989187'}, {'screen_name': 'EbonyDawnMarsh', 'name': 'Ebony Dawn 🏴\U000e0067\U000e0062\U000e0073\U000e0063\U000e0074\U000e007f🎗 ♀️ 💜\U0001f90d💚', 'id': '271916022'}]",,,,,EbonyDawnMarsh
86,1404572905124544517,1404561101489061888,2021-06-15 05:54:10 SE Asia Standard Time,2021-06-15,05:54:10,700,1247181260671332352,yuripetuh,⍰ 𝚠𝚑𝚢 ⍰ rest in peace,,"@_dl_sun Да, засосемся?",ru,[],[],[],0,0,0,[],[],https://twitter.com/YuriPetuh/status/1404572905124544517,False,,0,,,,,,,,"{'screen_name': '_dl_sun', 'name': 'юнги-чонсексуал| мини рест', 'id': '1134566031664582656'}]",,,,,_dl_sun
89,1404572839567663104,1404544176344154117,2021-06-15 05:53:55 SE Asia Standard Time,2021-06-15,05:53:55,700,1345377021946441732,joykleinhenz,Joy Kleinhenz,,@AuschwitzMuseum Alina Jasińska🕯️  You were a living witness ~ I hope you lived a long &amp; fulfilling life   Rest in peace,en,[],[],[],0,0,2,[],[],https://twitter.com/JoyKleinhenz/status/1404572839567663104,False,,0,,,,,,,,"{'screen_name': 'AuschwitzMuseum', 'name': 'Auschwitz Memorial', 'id': '586291040'}]",,,,,AuschwitzMuseum
90,1404572794902437892,1404478635591995394,2021-06-15 05:53:44 SE Asia Standard Time,2021-06-15,05:53:44,700,1389589452167729162,alkharusi007,Al Kharusi,,"@Shibtoken IF SHIB TEAM DOESN'T BURNING SOME TOKENS THEN SHIBTOKEN WILL ""REST IN PEACE""",en,[],[],[],0,0,0,[],[],https://twitter.com/Alkharusi007/status/1404572794902437892,False,,0,,,,,,,,"{'screen_name': 'Shibtoken', 'name': 'Shib', 'id': '1356248804899565569'}]",,,,,Shibtoken
92,1404572768729894912,1404283747919302658,2021-06-15 05:53:38 SE Asia Standard Time,2021-06-15,05:53:38,700,845572716233142272,chandan__india,CDT.CHANDAN KUMAR ⚓,,@AanyaShree He will be always remembered in our heart . Rest in peace SSR,en,[],[],[],0,0,0,[],[],https://twitter.com/CHANDAN__INDIA/status/1404572768729894912,False,,0,,,,,,,,"{'screen_name': 'AanyaShree', 'name': '🧡༺Aѧṅʏѧ༻🧡', 'id': '1228925722065924101'}]",,,,,AanyaShree
93,1404572733149749248,1404558641911402496,2021-06-15 05:53:29 SE Asia Standard Time,2021-06-15,05:53:29,700,258570933,redenmd,robert eden,,@InfantryPilot Very sorry to hear this sad news. May he Rest In Peace,en,[],[],[],0,0,0,[],[],https://twitter.com/redenmd/status/1404572733149749248,False,,0,,,,,,,,"{'screen_name': 'InfantryPilot', 'name': 'FL410_over_ICN', 'id': '154736242'}]",,,,,InfantryPilot
97,1404572480942055433,1404329062450053121,2021-06-15 05:52:29 SE Asia Standard Time,2021-06-15,05:52:29,700,1138136114794024960,lil_deepx,:(: GOTH HEART #justiceforlilpeep,,"@d4ddylilpeep Isso é infelizmente muito mais que um sentimento.  Mas eu te entendo, qualquer coisa eu estou aq   Rest in peace little angel Peep 🕊️❤️🖤 Miss u 🕊️",pt,[],[],[],0,0,1,[],[],https://twitter.com/Lil_DeepX/status/1404572480942055433,False,,0,,,,,,,,"{'screen_name': 'd4ddylilpeep', 'name': '𝒂𝒏𝒈𝒆𝒍. || #justiceforpeep', 'id': '1369876352875266053'}]",,,,,d4ddylilpeep
100,1404572369902047238,1387357994606862336,2021-06-15 05:52:03 SE Asia Standard Time,2021-06-15,05:52:03,700,1379408270788530177,scarletsilhal,Scarlet💛SilHal E' REAL,,"@AddictionEmanet @mhapica @Angela00698788 @amy17016055 @melinda109 @Re22r_ @LorenaLavinia @manoucheman @Evelinaa_h @RFewTimeT @amphetrite @tobajas_carmen @serendipity0405 @RDeniz07 @NZ47614717 @Lina30111112 @tessy_94 @Susanna_2n @WorldSehyam @fatiiiiiiiiii12 @RehamVuslat @SLove837 @redroses269 @LinaSchama @askri_hajer @ViancaM4 @CamiciSonia @KaterinaTso7 @daniellejang3 @bebeguisme @HayaFatima339 @AsmaSal71057107 @moonlighhhhhht @NorthStarForev1 @AlaeddineSafaa @ReHaM95G @Saretta13885 @CashewTop @serinityserin @IiSsRr222 @BeatrizTatlitug @BettyLokita1 @PessoasPen @duyseri2 @Vio96497224 @MafiaPr54820849 @NourAhm135790 @gul24298 @sorayapassos Okay. No, I don't agree, because then she got back up and did what she did. So, imo, she lied. And in the fragman it says that her sister can rest in peace.",en,[],[],[],1,0,3,[],[],https://twitter.com/ScarletSilhal/status/1404572369902047238,False,,0,,,,,,,,"{'screen_name': 'AddictionEmanet', 'name': 'EmanetAddiction', 'id': '1377977658605248512'}, {'screen_name': 'mhapica', 'name': 'mhapica', 'id': '3289884636'}, {'screen_name': 'Angela00698788', 'name': 'AngelsKeep', 'id': '1372890146773864463'}, {'screen_name': 'amy17016055', 'name': 'amy', 'id': '1124749051818401792'}, {'screen_name': 'melinda109', 'name': 'Linda', 'id': '132089422'}, {'screen_name': 'Re22r_', 'name': 'Lulu 🇸🇦', 'id': '1362143294805934081'}, {'screen_name': 'LorenaLavinia', 'name': 'Lorena Lavinia', 'id': '56085282'}, {'screen_name': 'manoucheman', 'name': 'Emanetgirl', 'id': '951880525031100416'}, {'screen_name': 'Evelinaa_h', 'name': 'Evelina', 'id': '560448149'}, {'screen_name': 'RFewTimeT', 'name': 'Didi', 'id': '370547913'}, {'screen_name': 'amphetrite', 'name': 'Manel 🐾🐾', 'id': '2426183954'}, {'screen_name': 'tobajas_carmen', 'name': 'Carmen 🇪🇸', 'id': '1001929772'}, {'screen_name': 'serendipity0405', 'name': 'aims.sp', 'id': '1855401704'}, {'screen_name': 'RDeniz07', 'name': 'RDeniz', 'id': '1205253917409460224'}, {'screen_name': 'NZ47614717', 'name': 'NZ', 'id': '1356797616114200578'}, {'screen_name': 'Lina30111112', 'name': 'Lina 🇵🇸✌', 'id': '1351186485807112195'}, {'screen_name': 'tessy_94', 'name': 'Sissi ♡', 'id': '1083522626'}, {'screen_name': 'Susanna_2n', 'name': 'Susanna', 'id': '4130699284'}, {'screen_name': 'WorldSehyam', 'name': ':)', 'id': '1335348084465934341'}, {'screen_name': 'fatiiiiiiiiii12', 'name': 'ꜰᴀᴛɪᴍᴀ:0', 'id': '1379078813569662979'}, {'screen_name': 'RehamVuslat', 'name': 'Reham SehYam', 'id': '1217441049783799811'}, {'screen_name': 'SLove837', 'name': 'Santa.', 'id': '1334226792677314561'}, {'screen_name': 'redroses269', 'name': 'redroses269', 'id': '1376887629765955588'}, {'screen_name': 'LinaSchama', 'name': 'Schama Lina', 'id': '1346537937543061506'}, {'screen_name': 'askri_hajer', 'name': 'Askri Hajer', 'id': '1181949186012565504'}, {'screen_name': 'ViancaM4', 'name': 'Vianca M', 'id': '1372705463998017537'}, {'screen_name': 'CamiciSonia', 'name': '🕊️❤️Sonia❤️🕊️', 'id': '1336715623523635201'}, {'screen_name': 'KaterinaTso7', 'name': 'KaterinaTso', 'id': '2929421099'}, {'screen_name': 'daniellejang3', 'name': 'danielle jang', 'id': '1201491321522806790'}, {'screen_name': 'bebeguisme', 'name': 'bebeisme', 'id': '765102538119086080'}, {'screen_name': 'HayaFatima339', 'name': 'Haya Fatima', 'id': '1367097879517659138'}, {'screen_name': 'AsmaSal71057107', 'name': 'celine 🌸🌸', 'id': '1337496062542700545'}, {'screen_name': 'moonlighhhhhht', 'name': 'Minnnoşş', 'id': '1381425498174197760'}, {'screen_name': 'NorthStarForev1', 'name': 'NorthStarForever⭐', 'id': '1372228106707218441'}, {'screen_name': 'AlaeddineSafaa', 'name': 'Safaa.b.alaeddine@gmail.com', 'id': '1373857089135722501'}, {'screen_name': 'ReHaM95G', 'name': 'ReHaM 👸', 'id': '1612288405'}, {'screen_name': 'Saretta13885', 'name': 'Saretta🇮🇹 🇵🇸#FreePalestine', 'id': '311671396'}, {'screen_name': 'CashewTop', 'name': 'Samal', 'id': '3062988491'}, {'screen_name': 'serinityserin', 'name': 'Guzel', 'id': '929738979288764418'}, {'screen_name': 'IiSsRr222', 'name': 'is 💚ra', 'id': '1099190940890251264'}, {'screen_name': 'BeatrizTatlitug', 'name': 'Beatriz 🌺', 'id': '3423001702'}, {'screen_name': 'BettyLokita1', 'name': 'Betty Lokita', 'id': '1358091288512520192'}, {'screen_name': 'PessoasPen', 'name': 'PESSOAFAN45', 'id': '1312880241447235587'}, {'screen_name': 'duyseri2', 'name': 'DUYSERI', 'id': '3874420397'}, {'screen_name': 'Vio96497224', 'name': 'Vili', 'id': '1377643362942119942'}, {'screen_name': 'MafiaPr54820849', 'name': 'Mafia Princess', 'id': '1359247771061153796'}, {'screen_name': 'NourAhm135790', 'name': 'NourAhmed', 'id': '1342602602933051392'}, {'screen_name': 'gul24298', 'name': 'gullabarozha', 'id': '930054791648235520'}, {'screen_name': 'sorayapassos', 'name': 'Soraya🇧🇷', 'id': '102223402'}]",,,,,AddictionEmanet
